file,id_sente,id_article,domain,year,sentences,classe
C81_Folha_06-10-2022_15h58,4924,c81f,culture,2022,"Nesse que foi seu terceiro livro, em 1981, ela percorre sua infância entre mulheres fortes e independentes, que a colocaram fora dos estereótipos da desigualdade de gênero.",1
C59_OGlobo_06-10-2022_21h11,3082,c59o,politics,2022,"Ele exige a convivência com a contrariedade, ou seja, ninguém precisa ser da mesma religião, ninguém precisa ser do mesmo clube de futebol.",-1
C49_Estadao_16-07-2007_07h53,2344,c49e,politics,2007,"A declaração foi feita pelo presidente do Comitê Olímpico Brasileiro (COB), Carlos Nuzman.",0
C73_OGlobo_17-10-2022_06h14,4292,c73o,sports,2022,"Ele passou duas horas na sessão e foi dispensado pelo juiz, mas terá que voltar para prestar depoimento, o que deve acontecer na sexta-feira (21).O julgamento, que acontecerá entre 17 e 31 de outubro, marca a etapa final de um grande imbróglio que o brasileiro enfrentou na Justiça espanhola e que causou a demissão do então presidente do Barcelona, Sandro Rossel, além do desgaste do jogador na Espanha.",1
C75_Folha_17-10-2022_15h04,4463,c75f,politics,2022,"De acordo com o fundador do polo universitário, Wallace Rodrigues, o prédio onde o candidato estava não foi atingido por tiros.",0
C93_Estadao_15-12-2006_14h59,5647,c93e,politics,2006,Na Assembléia Legislativa do Amapá ninguém soube informar se o salário dos deputados estaduais terá reajuste.,0
C44_Folha_19-09-2007_12h03,2057,c44f,politics,2007,"Ficou fatiado nesse monte de processos porque o conselho assim o quis"", criticou Nery.",-1
C94_Estadao_18-10-2022_19h36,5749,c94e,politics,2022,"""Deve votar antes da eleição"", afirmou.",-1
C89_Folha_01-11-2007_00h00,5383,c89f,politics,2007,A transferência do caso para a primeira instância traz outro bônus.,1
C80_Folha_17-10-2022_16h56,4813,c80f,sports,2022,Foi em 2018 que o atacante ironizou a escolha do técnico Didier Deschamps por Olivier Giroud como centroavante titular.,1
C1_Folha_04-08-2006_07h42,14,c1f,world,2006,"Aviões são usados extensivamente para transporte na República Democrática do Congo, um vasto país no qual há poucas estradas pavimentadas.",1
C83_Estadao_02-02-2007_01h03,5025,c83e,politics,2007,"Em uma segunda e tumultuada entrevista, Chinaglia contou que recebeu um telefonema do presidente Luiz Inácio Lula da Silva para cumprimentá-lo pela vitória.",1
C48_OGlobo_25-09-2022_18h05,2317,c48o,world,2022,"Draghi encarnou a posição de uma Itália pró-europeísta e atlanticista, que enviou armas, apoiou a Ucrânia e aplicou rigorosamente sanções contra a Rússia.",1
C33_Estadao_25-09-2007_10h51,1398,c33e,politics,2007,"""Podem gerar emprego, renda e favorecer a agricultura familiar"".",-1
C74_Estadao_17-10-2022_13h29,4307,c74e,politics,2022,"""Hoje o Brasil está entre os países mais produtivos do mundo, é a décima economia do mundo.",-1
C33_Estadao_25-09-2007_10h51,1395,c33e,politics,2007,"""No Haiti, estamos mostrando que a paz e a estabilidade se constroem com a democracia e o desenvolvimento social"".",-1
C96_OGlobo_18-10-2022_19h49,5987,c96o,politics,2022,"Bolsonaro disse ainda que elas estavam ali para ""ganhar a vida"".",-1
C71_Folha_14-10-2022_23h00,4059,c71f,politics,2022,"Apesar da diferença de valores declarados, as campanhas de Bolsonaro e Lula têm sido similares em termos de viagens, eventos e produção de material para TV e redes sociais.",0
C79-Estadao_18-10-2022_11h37_titulo,4709,c79e,politics,2022,"Bolsonaro convidou o ex-juiz e ex-ministro da Justiça para o debate de domingo por meio de um telefonema na semana passada; senador eleito passou a apoiar ostensivamente a reeleição do atual presidente contra o candidato do PT, Luiz Inácio Lula da Silva.",0
C6_OGlobo_23-09-2022_16h19,3137,c6o,politics,2022,"É preciso ressaltar que este ano temos um problema a mais para provocar a abstenção, que é o clima violento da militância.",1
C48_OGlobo_25-09-2022_18h05,2316,c48o,world,2022,"Devido à pandemia e à crise econômica, a Itália foi o país que mais se beneficiou do plano de recuperação europeu, com um pacote de cerca de 200 bilhões de euros para financiar projetos e estimular o crescimento.",0
C6_OGlobo_23-09-2022_16h19,3139,c6o,politics,2022,"É razoável que muitos eleitores não queiram se expor nas ruas para não serem agredidos, o que está ficando muito recorrente.",1
C7_Estadao_04-08-2006_14h13,3220,c7e,science,2006,"Nos últimos cinco anos, astrônomos identificaram algumas dezenas de objetos ainda menores que anãs marrons que não estão presos a nenhum sistema estelar, apelidados de objetos de massa planetária, ou planemos, localizados nos arredores de regiões de formação de estrelas.",0
C1_Folha_04-08-2006_07h42,14,c1f,world,2006,"Aviões são usados extensivamente para transporte na República Democrática do Congo, um vasto país no qual há poucas estradas pavimentadas.",1
C62_Estadao_14-10-2022_10h41_titulo,3420,c62e,politics,2022,Agentes fazem buscas em cinco municípios do interior maranhense e também no Piauí.,0
C16_Folha_21-08-2006_10h14,352,c16f,politics,2006,"Os deputados da bancada evangélica, por exemplo, já teriam perdido o apoio das igrejas ligadas a eles.",1
C78_Estadao_18-10-2022_10h37,4649,c78o,world,2022,"Segundo a AFP, antes que os trechos fossem divulgados, todos tiveram que colocar os celulares em sacos plásticos e não houve a presença do público e nem da imprensa.",0
C67_Folha_15-10-2022_12h24,3786,c67f,politics,2022,O combate à corrupção foi extinto com a narrativa mentirosa de que ela acabou e com o desmonte da Lava Jato.,-1
C39_Folha_28-04-2022_09h28,1744,c39f,politics,2022,"""É uma vitória não só do ex-presidente Lula, mas de todos aqueles que acreditam na democracia e no Estado de direito"", disse Zanin à imprensa na manhã desta quinta-feira (28).",-1
C66_OGlobo_15-10-2022_08h39,3727,c66o,sports,2022,"O doutor falou, há três anos, que estava pensando em parar com a quimioterapia.",-1
C70_OGlobo_16-10-2022_01h30,4025,c70o,politics,2022,"Tinha umas 15, 20 meninas, sábado de manhã, se arrumando, todas venezuelanas.",-1
C94_Estadao_18-10-2022_19h36,5790,c94e,politics,2022,"Se aprovado pelos deputados, o texto não terá o mesmo tratamento célere no Senado.",1
C94_OGlobo_18-10-2022_18h30,5839,c94o,politics,2022,"Foram 295 votos a favor, 120 contrários e uma abstenção.",0
C50_Folha_06-11-2007_12h57,2487,c50f,politics,2007,"Isso é nitidamente insuficiente para convencer o PSDB"", afirmou o líder do partido no Senado, Arthur Virgílio (AM).",-1
C22_Estadao_24-07-2007_08h58,739,c22e,daily,2007,"Na manhã desta terça, no Aeroporto Internacional de São Paulo (Cumbica), em Guarulhos, as filas do check-in já estavam grandes e o movimento no saguão principal era muito intenso.",0
C42_Folha_25-09-2007_11h44,1976,c42f,politics,2007,"João Pedro disse que vai conversar com o deputado José Carlos Araújo (PR-BA), relator da representação contra o deputado Olavo Calheiros no Conselho de Ética da Câmara.",0
C97_Estadao_18-10-2022_11h50,6015,c97e,politics,2022,"No início do mês, o braço do MPT no Pará fechou o cerco a um empresário apoiador do presidente Jair Bolsonaro que tentou comprar, por R$ 200, os votos de trabalhadores de sua cerâmica.",0
C48_Folha_25-09-2022_18h04,2288,c48f,world,2022,"Em segundo lugar, a chapa de centro-esquerda, liderada pelo Partido Democrático, aparece com 26,4%, seguida pelo populista Movimento Cinco Estrelas (MS5), com 16,5%.",0
C81_Estadao_07-10-2022_08h48,4869,c81e,culture,2022,"curto parágrafo, segue-se a descrição crua de toda a circunstância, a preparação do corpo, as visitas, a missa, o funeral.",-1
C10_OGlobo_24-09-2022_18h15,83,c10o,politics,2022,"Jair Bolsonaro também atacou Lula - a quem voltou a chamar de ""presidiário"" - pela ausência no debate.",1
C27_Folha_17-10-2007_23h53,1080,c27f,sports,2007,"No momento em que algumas vaias foram ouvidas no Maracanã, a equipe passou a jogar melhor.",1
C74_Estadao_17-10-2022_13h29,4302,c74e,politics,2022,"""É sobre isso, eu acho que é sobre o idealismo da família, dos filhos.",-1
C79-Folha_17-10-2022_23h01,4726,c79f,politics,2022,"Durante a campanha, Moro voltou a flertar com o bolsonarismo, ressaltar o trabalho que teve na Lava Jato e a atacar Lula.",1
C16_Estadao_21-08-2006,324,c16e,politics,2006,"Já Capixaba, acusado de ter recebido R$ 646 mil, considera seriamente a hipótese de renunciar.",1
C36_Estadao_20-07-2007-11h56,1600,c36e,politics,2007,"O senador Antonio Carlos Magalhães (DEM-BA), de 79 anos, morreu nesta sexta-feira, 20, às 11h40, por falência múltipla de órgãos.",0
C47_Folha_25-12-2021_11h52_titulo,2226,c47f,science,2021,Nasa lança com sucesso supertelescópio James Webb.,1
C18_Folha_16-04-2007_15h46,494,c18f,world,2007,"""Há forte comoção.",-1
C79-Estadao_18-10-2022_11h37,4693,c79e,politics,2022,"A deputada federal eleita Rosangela Moro (União Brasil-SP), mulher do ex-juiz, também foi entusiasta da reaproximação, com o discurso de unir forças para derrotar Lula no segundo turno.",1
C57_Folha_06-10-2022_05h12,2938,c57f,world,2022,"Em um dos massacres mais mortais da história da Tailândia, um ex-policial matou 37 pessoas, incluindo 24 crianças de dois a cinco anos -a maioria a facadas- ao invadir uma creche no nordeste do país.",1
C74_Folha_17-10-2022_15h10,4349,c74f,politics,2022,"""A gente está aqui para pedir para nossos fãs, nossos seguidores, que pensem na hora de votar, especialmente quem está indefinido.",-1
C39_Folha_28-04-2022_09h28,1744,c39f,politics,2022,"""É uma vitória não só do ex-presidente Lula, mas de todos aqueles que acreditam na democracia e no Estado de direito"", disse Zanin à imprensa na manhã desta quinta-feira (28).",-1
C65_Estadao_14-10-2022_11h56,3601,c65e,culture,2022,"Scotland Yard anunciou que seus ""oficiais correram rapidamente para o local na National Gallery nesta manhã depois que duas manifestantes da Just Stop Oil jogaram uma substância em uma pintura e depois se colaram em uma parede"".",-1
C17_Estadao_20-08-2006_21h41,365,c17e,politics,2006,"Alckmin classificou de ""totalmente descabida"" a afirmação de Lula, que atacou Serra em Osasco.",1
C91_Estadao_15-12-2007_00h00,5491,c91e,politics,2007,"""É uma atitude que agride a democracia, ao usar a força das tropas para intimidar as pessoas"", acredita.",-1
C72_OGlobo_17-10-2022_08h05,4242,c72o,politics,2022,Veja por quê: A obra de transposição do Rio,0
C95_Folha_19-10-2022_04h00,5904,c95f,politics,2022,"Setembro foi um sinal disso, muito em razão do leite"", diz o economista Raphael Rodrigues, do banco BV.",-1
C41_Estadao_20-07-2007_12h23,1911,c41e,sports,2007,"O ouro no revezamento foi especial para Thiago Pereira (ele ganha a medalha mesmo não atuando na final), que conquistou sua segunda medalha dourada nesta sexta-feira e a quinta no Pan.",1
C66_Estadao_15-10-2022_15h31,3680,c66e,sports,2022,Eu mesmo decidi parar.,-1
C45_OGlobo_18-10-2007_08h33,2136,c45o,culture,2007,"""Onde está a polícia?",-1
C60_OGlobo_07-10-2022_09h01,3193,c60o,world,2022,"Houve ainda seis votos contra, de Bolívia, China, Cuba, Eritreia, Cazaquistão e Venezuela.",0
C62_OGlobo_14-10-2022_10h41,3453,c62o,politics,2022,Os nomes dos outros investigados não foram divulgados.,0
C45_OGlobo_18-10-2007_08h33,2157,c45o,culture,2007,Quem sabe até a 'Tropa de elite'!,-1
C24_Folha_10-12-2021_17h49,856,c24f,politics,2021,"""Nos contate caso queiram o retorno dos dados"", diz a mensagem.",-1
C91_Estadao_15-12-2007_00h00,5494,c91e,politics,2007,A Advocacia-Geral da União (AGU) ajuizou ontem no Supremo Tribunal Federal (STF) reclamação para derrubar a decisão judicial que paralisou as obras de transposição do Rio São Francisco.,0
C25_Estadao_30-12-2021_12h34,915,c25e,culture,2021,"O Anjo chegou, e as palavras para convence-lo se calaram.",-1
C16_Folha_21-08-2006_10h14,334,c16f,politics,2006,A avaliação entre os deputados sanguessugas é que o deputado Coriolano Sales (PFL-BA) se precipitou e expôs o PFL quando decidiu renunciar sozinho ao mandato.,1
C79-Folha_17-10-2022_23h01,4721,c79f,politics,2022,"Após as tentativas fracassadas de se viabilizar como pré-candidato ao Palácio do Planalto e de transferência de domicílio eleitoral para São Paulo, Moro decidiu disputar o Senado.",1
C79-Folha_17-10-2022_23h01,4710,c79f,politics,2022,"""Ele tem uma política própria para ele no Senado, que ele vai tentar levar avante.",-1
C83_Folha_01-02-2007_20h44,5061,c83f,politics,2007,"Não julgo prudente para o próprio PT a concentração de poder"", disse.",-1
C98_Folha_19-10-2022_18h19,6102,c98f,politics,2022,A oscilação favoreceu o presidente.,1
C98_Estadao_19-10-2022_18h09,6077,c98e,politics,2022,A amostra indica que há 4% de votos brancos ou nulos e 1% de indecisos.,0
C99_Folha_19-10-2022_11h55,6166,c99f,politics,2022,"Seu projeto de governo, afirma, ""tem compromisso com a vida plena em todas as suas fases"", porque para ele ""a vida é sagrada, obra das mãos do Criador"".",-1
C35_OGlobo_21-09-2022_21h41,1579,c35o,world,2022,"Dizem que os moradores é que vão decidir, nos próximos dias, se as áreas devem ou não ser anexadas pela Rússia.",1
C44_OGlobo_02-10-2007_13h23,2082,c44o,politics,2007,"O resultado das urnas não lhe foi favorável?, questionou ao senador Cristovam, que disputou às eleições de 2006 e foi derrotado no primeiro turno.",-1
C72_Estadao_17-10-2022_00h30,4123,c72e,politics,2022,"Lula, por sua vez, demonstrou irritação e, mais vezes do que o rival, recorreu a xingamentos como mentiroso e cara de pau.",1
C64_Estadao_14-10-2022_14h15,3523,c64e,culture,2022,"O ator que deu vida ao icônico personagem Hagrid, de Harry Potter.",0
C80_Folha_17-10-2022_16h56,4828,c80f,sports,2022,"Tudo é possível"", disse, ao ser eleito.",-1
C17_Folha_21-08-2006,391,c17f,politics,2006,"Alckmin acusou Lula de arrogante, de subestimar a inteligência dos brasileiros e relacionou o presidente aos escândalos do mensalão, sanguessuga e ao caso Waldomiro Diniz.",0
C16_Folha_21-08-2006_10h14_titulo,353,c16f,politics,2006,Parlamentares sanguessugas têm até a meia-noite de hoje para renunciar,1
C23_OGlobo_24-07-2007_16h04,829,c23o,world,2007,Já o fornecimento de energia elétrica foi retomado hoje em 48.000 casas.,0
C85_OGlobo_22-08-2007_11h05,5219,c85o,politics,2007,"Para justificar a saída de dinheiro para o PT, o publicitário contraía empréstimos bancários junto ao BMG, ao Banco Rural ou ao Banco do Brasil e entregava o dinheiro à base aliada do governo ou ao próprio PT.",0
C98_Folha_19-10-2022_18h19,6104,c98f,politics,2022,"A região é a segunda mais populosa do país, com 27% do eleitorado.",0
C60_Estadao_07-10-2022_08h43,3151,c60e,world,2022,Mas o texto somou 24 abstenções e apenas seis votos contrários.,0
C68_Estadao_16-10-2022_11h22,3818,c68e,world,2022,"As forças internacionais transformaram a questão de Taiwan em um assunto internacional, que a China sempre relutou em admitir no passado"", disse Chen Chien-fu, professor do Instituto de Pós-Graduação de Estudos da China da Universidade Tamkang, na cidade de Nova Taipé.",-1
C49_OGlobo_16-07-2007_11h54,2383,c49o,politics,2007,Lula disse ainda que acha que a manifestação não reflete o pensamento do povo carioca sobre seu governo Isso não muda um milímetro o meu comportamento com o Rio de Janeiro.,-1
C15_Estadao_20-09-2022_17h11,263,c15e,politics,2022,"a frase coincide com o lema do movimento integralista, que surgiu no Brasil na década de 1930 e tem inspiração no fascismo de Benito Mussolini (1883-1945).",0
C64_Oglobo_14-10-2022_13h53,3567,c64o,culture,2022,"Fiquei maravilhado/aterrorizado/amorosamente atingido, tudo ao mesmo tempo.",-1
C94_Estadao_18-10-2022_19h36,5758,c94e,politics,2022,"A urgência é uma maneira de acelerar a tramitação de um projeto e permite que ele seja votado diretamente pelo plenário, sem ser analisado por comissões.",1
C73_OGlobo_17-10-2022_06h14,4289,c73o,sports,2022,"A extensa saga judicial provocada pela transferência de Neymar em 2013 dos Santos para o Barcelona tem um novo capítulo em um tribunal da cidade espanhola, com o início do julgamento da ação apresentada há sete anos pelo grupo DIS, fundo que possuía parte dos direitos econômicos do atleta quando ele era um promissor atacante do clube paulista.",1
