file,id_sente,id_article,domain,year,sentences,classe
C85_Estadao_20-08-2007_15h02,5183,c85e,politics,2007,Veja também:,0
C85_OGlobo_22-08-2007_11h05,5208,c85o,politics,2007,"Apesar disso, o então deputado Ibrahim Abi-Ackel (PP-MG), relator da comissão, concluiu que houve distribuição de recursos ilegais a parlamentares.",0
C32_Estadao_17-07-2007_08h03,1342,c32e,world,2007,"A central permanece fechada desde a última segunda, quando houve um terremoto de 6,8 graus de magnitude a poucos quilômetros da instalação.",0
C23_Estadao_23-07-2007_13h58_titulo,805,c23e,world,2007,"No país, milhares de pessoas estão sem eletricidade e água potável e os dois principais rios podem transbordar",0
C74_Estadao_17-10-2022_13h29,4301,c74e,politics,2022,"""É com muito amor, com muito carinho no meu coração, que estou com Jair Messias Bolsonaro, nosso presidente, muito orgulhoso de estar junto com vocês, viu gente?",-1
C73_Estadao_17-10-2022_09h18_titulo,4269,c73e,sports,2022,"Neymar vai a tribunal, mas é dispensado em julgamento por corrupção na venda do Santos ao Barcelona.",0
C9_Estadao_04-08-2006_09h53,3285,c9e,politics,2006,"Os mesmos parlamentares fizeram, também, um conluio com o Ministério Público e com a Justiça do Estado de Rondônia.",0
C89_Estadao_31-10-2007_15h02_titulo,5373,c89e,politics,2007,Deputado da PB renuncia às vésperas de julgamento no STF.,0
C33_OGlobo_25-09-2007_19h59,1461,c33o,politics,2007,- Não nos iludamos:,-1
C5_Folha_31-08-2007,2429,c5f,politics,2007,"Nos bastidores, já está acordado que ele será encaixado em outro setor do governo.",1
C10_Folha_24-09-2022_19h55,65,c10f,politics,2022,"Em debate marcado pela ausência do ex-presidente Luiz Inácio Lula da Silva (PT), o presidente Jair Bolsonaro (PL) se tornou alvo principal das críticas dos adversários e protagonizou embates com Ciro Gomes (PDT), Simone Tebet (MDB) e Soraya Thronicke (União Brasil).",0
C94_Folha_18-10-2022_18h44,5819,c94f,politics,2022,O requerimento foi aprovado por 295 votos a 120 -precisava de pelo menos 257.,0
C16_Estadao_21-08-2006,330,c16e,politics,2006,"Termina hoje, às 20 horas, o prazo para que os deputados acusados de participar do esquema dos sanguessugas renunciem para escapar da abertura de processo por quebra de decoro parlamentar.",1
C28_OGlobo_15-07-2007_17h18,1166,c28o,sports,2007,A equipe principal de vôlei dos EUA não alcança um pódio de competições de âmbito mundial desde 1992.,0
C71_OGlobo_14-10-2022_15h20,4091,c71o,politics,2022,"Até esta sexta-feira (14), o candidato petista recebeu mais verba pública e menos apoio de pessoas físicas, enquanto a lista de doadores do ex-ministro de Bolsonaro é mais ampla e vai de bilionários a ex-piloto de Fórmula 1.",0
C54_Folha_28-09-2022_06h25,2737,c54f,politics,2022,O ex-ministro disse ter certeza de que não vota em Bolsonaro em prol da dignidade da função política e do decoro no exercício do mandato presidencial e em respeito à inviolabilidade do regime democrático,0
C69_OGlobo_15-10-2022_19h57,3931,c69o,politics,2022,"Para o partido de Lula, a Jovem Pan é parcial e confere tratamento privilegiado a Jair Bolsonaro, que ""vem irrigando os cofres da emissora com verbas públicas por meio de publicidade"", em montante que alcançou, em 2021, o triplo dos valores recebidos no último ano do governo anterior, de Michel Temer.",0
C17_Estadao_20-08-2006_21h41,365,c17e,politics,2006,"Alckmin classificou de ""totalmente descabida"" a afirmação de Lula, que atacou Serra em Osasco.",1
C99_OGlobo_19-10-2022_20h30,6183,c99o,politics,2022,"Para mim, a vida é sagrada, obra das mãos do Criador e meu compromisso sempre foi e será com sua proteção.",-1
C2_Folha_04-08-2006_11h38,609,c2f,politics,2006,"Não é possível fazer uma comparação entre a pesquisa divulgada hoje e a anterior, porque esta é a primeira CNI/Ibope com a lista oficial dos candidatos do TSE (Tribunal Superior Eleitoral) à sucessão presidencial.",0
C75_Folha_17-10-2022_15h04,4474,c75f,politics,2022,"O candidato afirmou que irá rever a política, apesar dos números positivos de queda de letalidade.",0
C55_Estadao_28-09-2022_10h00,2787,c55e,politics,2022,"Considerando a regra dos 50% mais um dos votos válidos estabelecida pelo Tribunal Superior Eleitoral, Lula venceria Bolsonaro no primeiro turno.",0
C37_Folha_18-10-2007,1665,c37f,daily,2007,Nenhum familiar ficou ferido.,0
C75_Estadao_17-10-2022_16h12,4437,c75e,politics,2022,"As autoridades informaram que um grupo de oito pessoas, dois portando armas longas, entraram em um primeiro confronto com seguranças à paisana, que inclui também policiais militares, que faziam a segurança de Tarcísio.",0
C94_Estadao_18-10-2022_19h36,5760,c94e,politics,2022,"Antes da votação, Jandira disse que o texto endossado por ela há oito anos não é mesmo que que o governo Bolsonaro quer aprovar.",0
C69_Folha_15-10-2022_20h53,3912,c69f,politics,2022,"""Na programação, o teor dos julgamentos -que poderia informado, debatido e inclusive criticado- cede espaço para especulações, sem nenhum fundamento em evidência fática, sobre conchavos políticos e sobre imaginária manipulação de pesquisas e mesmo dos resultados das eleições.",-1
C44_Folha_19-09-2007_12h03,2048,c44f,politics,2007,"""Nós devemos analisar as três representações que faltam, oferecer um relatório completo das três para que cada um forme definitivamente o seu julgamento de mérito"", defendeu.",-1
C36_Folha_21-07-2007,1605,c36f,politics,2007,"A expectativa é que o corpo de ACM seja levado para Salvador (BA), onde nasceu.",0
C41_Estadao_20-07-2007_12h23,1907,c41e,sports,2007,"Maior astro do Brasil na natação, Thiago já levou ouro nas provas dos 400 metros estilo medley;",1
C9_Folha_04-08-2006_13h20,3295,c9f,politics,2006,As informações coletadas pela PF durante as investigações foram enviadas ao TJ (Tribunal de Justiça) do Estado de Rondônia e ao STJ (Superior Tribunal de Justiça).,0
C67_Estadao_15-10-2022_17h00,3749,c67e,politics,2022,Ele foi candidato à Presidência pelo Novo em 2018 e terminou a disputa em quinto lugar.,0
C73_Estadao_17-10-2022_09h18,4250,c73e,sports,2022,"Horas após marcar o gol da vitória por 1 a 0 do Paris Saint-Germain sobre o Olympique de Marselha, o atacante se apresentou ao tribunal em Barcelona, na Espanha, mas não precisou acompanhar a sessão, pois foi liberado pelo juiz José Manuel Del Amo Sanchez para voltar a Paris.",0
C70_OGlobo_16-10-2022_01h30,3999,c70o,politics,2022,Posso entrar na sua casa?',-1
C75_OGlobo_17-10-2022_14h45,4500,c75o,politics,2022,"Eu entendo que a investigação vai ser ampla, mas essa hipótese ainda, entendemos, o confronto, a presença policial, o ruído, é isso que nós entendemos"", completou.",-1
C4_Oglobo_16-07-2007-19h15,1855,c4o,daily,2007,"O outro, na Avenida 23 de Maio, perto do Viaduto Pedroso, feriu quatro.",0
C30_OGlobo_07-08-2007_09h10,1307,c30o,daily,2007,"Analistas previam um lucro recorrente de R$ 1,915 bilhão.",0
C71_Folha_14-10-2022_23h00,4080,c71f,politics,2022,O segundo turno das eleições ocorrerá no dia 30 de outubro.,0
C66_Estadao_15-10-2022_15h31,3678,c66e,sports,2022,"Ele luta contra a doença desde 2011, quando foi diagnosticado com o glioma.",0
C70_OGlobo_16-10-2022_01h30,4001,c70o,politics,2022,"""Fiz uma live de dentro de uma casa de umas meninas venezuelanas.",-1
C76_OGlobo_17-10-2022_23h28,4549,c76o,daily,2022,"""A Caixa agradece ao Sr. Claudio Salituro pelas relevantes contribuições, profissionalismo e dedicação, desejando-lhe sucesso nos novos desafios"", completa o texto, que não indica o substituto de Salituro no posto.",-1
C76_Estadao_18-10-2022_5h17,4515,c76e,daily,2022,"A Caixa Econômica Federal comunica à sociedade brasileira, aos seus clientes e empregados, e ao mercado em geral que o Conselho de Administração acatou, nesta data, o pedido de renúncia, por questões pessoais, do Sr. Cláudio Salituro ao cargo de vice-presidente de Tecnologia e Digital"", escreveu o banco.",-1
C25_Estadao_30-12-2021_12h34,900,c25e,culture,2021,"Conhecida pela franqueza e a prosa ágil ao tratar da vida mundana, Luft escreveu ainda sobre o comportamento da sociedade brasileira, a condição da mulher moderna e, claro, sobre literatura, tema tratado em diversos livros, como em Um Rio que Corre (1996).",0
C98_Folha_19-10-2022_18h19,6101,c98f,politics,2022,A margem de erro é de dois pontos para mais ou menos.,0
C41_Estadao_20-07-2007_12h23,1900,c41e,sports,2007,"Além disso, Thiago Pereira já tem garantido cinco índices para os Jogos de Pequim:",0
C2_Estadao_04-08-2006_12h44,576,c2e,politics,2006,"Brancos e nulos somam 12% e os que não sabem ou não opinaram, 5%.",0
C71_Folha_14-10-2022_23h00,4065,c71f,politics,2022,"Em 2018, o PT elegeu a maior bancada da Câmara dos Deputados, com 54 parlamentares.",0
C39_OGlobo_28-04-2022_09h03,1772,c39o,politics,2022,"Artigo 9, direito à liberdade",0
C80_Estadao_18-10-2022_08h13,4780,c80e,sports,2022,"Ele foi artilheiro do Campeonato Espanhol e da Liga dos Campeões, competições em que o Real Madrid foi campeão.",0
C98_Estadao_19-10-2022_18h09_titulo,6098,c98e,politics,2022,Os dois estão tecnicamente empatados no limite da margem de erro.,0
C45_Folha_18-10-2007_08h03,2129,c45f,culture,2007,"Quem sabe até a ""Tropa de Elite'!",-1
C75_Estadao_17-10-2022_16h12,4436,c75e,politics,2022,A policia ostensiva chegou ao local na sequência.,0
C23_Estadao_23-07-2007_13h58,798,c23e,world,2007,"No fim de semana, Gordon Brown prometeu destinar recursos adicionais para ajudar autoridades locais a recuperar os danos no período posterior às chuvas, e garantiu que o governo vai tirar lições da situação.",0
C63_OGlobo_14-10-2022_08h44,3509,c63o,politics,2022,"De acordo com a PF, ele deverá permanecer em Abu Dhabi aguardando os trâmites relativos ao processo de extradição para o Brasil.",0
C91_Estadao_15-12-2007_00h00,5497,c91e,politics,2007,"""A continuidade desse projeto nenhum dano traz a qualquer Estado, ao meio ambiente ou à sua população, nem mesmo àquela que reside em torno da bacia do Rio São Francisco.",-1
C28_Folha_15-07-2007_17h12,1161,c28f,sports,2007,Seu próximo objetivo é os Jogos Pan-Americanos do Rio.,0
C18_Oglobo_2007_17h05,516,c18o,world,2007,"""Ele ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas, as próprias vítimas, os alunos, os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante"", disse ela.",-1
C76_OGlobo_17-10-2022_23h28,4581,c76o,daily,2022,"A Caixa Econômica Federal emitiu fato relevante nesta segunda-feira (17) para informar que acatou a renúncia do vice-presidente de Tecnologia e Digital do banco, Claudio Salituro.",0
C83_Estadao_02-02-2007_01h03,5034,c83e,politics,2007,Não creio que um partido que se organiza politicamente e ideologicamente nacionalmente tenha características regionais positivas ou negativas.,-1
C49_Folha_17-07-2007_08h25,2369,c49f,politics,2007,Isso [as vaias] não muda um milímetro do meu comportamento com o Rio de Janeiro.,-1
C53_Folha_28-09-2022_13h01,2658,c53f,politics,2022,As empresas só removeram ou sinalizaram com alertas os links que traziam a imagem e a voz do apresentador do Jornal Nacional adulterados depois do contato feito pela reportagem da Folha.,0
C18_Folha_16-04-2007_15h46,511,c18f,world,2007,"Segundo Aimee Kanode, aluna do primeiro ano, o primeiro ataque ocorreu no primeiro andar do West Ambler Johnston, um andar acima do quarto em que ela dorme.",0
C45_Folha_18-10-2007_08h03,2107,c45f,culture,2007,"""O delegado me telefonou com a notícia.",-1
C18_Estadao_16-04-2007_13h44,468,c18e,world,2007,"Entre os mortos está o próprio autor dos disparos, mas ainda não foi confirmado se ele foi atingido pela polícia ou se cometeu suicídio.",0
C53_OGlobo_19-09-2022_08h56,2680,c53o,politics,2022,"Com a margem de erro, de 51 a 55.",-1
C72_Estadao_17-10-2022_00h30,4116,c72e,politics,2022,"De acordo com Mariana Carneiro, ""Lula se sai um pouco melhor do que Bolsonaro, que pareceu sem assunto em debate"".",-1
C2_Estadao_04-08-2006_12h44_titulo,591,c2e,politics,2006,A candidata Heloísa Helena subiu para 11% das intenções de voto,0
C42_OGlobo_19-09-2007_13h37,1991,c42o,politics,2007,Ele já tinha adiantado a possibilidade de o Conselho decidir sobre a unificação.,0
C18_Folha_16-04-2007_15h46,493,c18f,world,2007,"""Ficamos todos trancados nos quartos e acessando a internet para tentar saber o que acontecia"".",-1
C43_Folha_17-07-2007_13h37,2027,c43f,politics,2007,Os novos relatores do processo contra o peemedebista no Conselho de Ética concluíram que era necessário aprofundar as perícias nos documentos enviados por Renan.,0
C3_OGlobo_20-07-2007_01h20_titulo,1270,c3o,daily,2007,Avião da TAM tinha problema no reversor desde sábado.,0
C32_OGlobo_16-07-2007_12h58_titulo,1388,c32o,world,2007,Japão: Terremoto causou vazamento de água radioativa de usina nuclear,0
C58_OGlobo_15-09-2022_21h16_titulo,3020,c58o,politics,2022,"Fontes do Ministério da Economia admitiram que o corte no Farmácia Popular foi para garantir mais recursos em 2023 para o chamado 'orçamento secreto', recursos federais que são repassados aos estados e municípios sem critérios claros e transparentes.",0
C63_Estadao_14-10-2022_09h17,3477,c63e,politics,2022,"Esta semana, um pedido de habeas corpus apresentado pela sua defesa foi negado pelo Tribunal de Justiça de São Paulo (TJSP).",0
C19_OGlobo_13-04-2007_16h32,563,c19o,sports,2007,"Maradona já tinha permanecido internado por duas semanas devido a uma hepatite aguda tóxica, mas foi liberado pelos médicos na quarta-feira.",0
C72_Folha_17-10-2022_01h28,4180,c72f,politics,2022,"Já o número total de mortes por Covid-19 no Brasil, de acordo com dados do Ministério da Saúde, é de 687.144 óbitos, com informações atualizadas em 14 de outubro de 2022.",0
C94_OGlobo_18-10-2022_18h30,5843,c94o,politics,2022,"Não se tem por que buscar métodos de criminalizar, que é o que está se propondo a fazer esse projeto"", afirmou a deputada Vivi Reis (PSOL-PA).A deputada Erika Kokay (PT-DF) questionou a necessidade de aprovação da urgência para essa proposta e defendeu que as pesquisas são um ""retrato"" do momento.",-1
C2_Estadao_04-08-2006_12h44,575,c2e,politics,2006,"Alckmin 18% e Heloísa Helena, 5%.",0
C67_Folha_15-10-2022_12h24,3778,c67f,politics,2022,"Essas ações, e a consequente exposição, resultaram na divulgação de inúmeras narrativas falsas e constantes ataques pessoais, que enfrento ou ignoro com serenidade e segurança por acreditar que estou fazendo o certo.",-1
C69_OGlobo_15-10-2022_19h57,3926,c69o,politics,2022,"Em sua ação, o partido ainda critica a Jovem Pan por atacar a conduta de ministros do STF e do TSE, acusados de não serem imparciais por comentaristas da emissora, além de repetir informações falsas sobre as urnas eletrônicas, como a acusação de que o sistema não é auditável.",0
C27_OGlobo_18-10-2007_00h00,1123,c27o,sports,2007,O gol deu a tranqüilidade necessária ao time brasileiro que não demorou muito para fazer o terceiro.,1
C99_Folha_19-10-2022_11h55,6162,c99f,politics,2022,"""Sou pessoalmente contra o aborto e lembro a todos e todas que este não é um tema a ser decidido pelo Presidente da República e sim pelo Congresso.",-1
C52_OGlobo_28-09-2022_10h34,2627,c52o,politics,2022,"Moraes deu a declaração após a visitação de entidades, partidos e representantes do governo à sala de totalização.",0
C80_OGlobo_17-10-2022_22h05,4844,c80o,sports,2022,O senegalês Sadio Mané ficou com o troféu pelas ações solidárias que realiza em seu país.,0
C26_Estadao_20-12-2021_13h00,992,c26e,world,2021,"Nem nas redes sociais o presidente felicitou Boric pela vitória, celebrada no Brasil por políticos de esquerda, entre eles o ex-presidente Luiz Inácio Lula da Silva (PT), virtual adversário de Bolsonaro em 2022.",0
